row,true_label,predicted_cluster,distance_to_centroid,is_ground_truth_noise
25741,0,2,1.694431824,0
25742,-1,0,1.452108598,1
25743,0,2,0.6444417295,0
25744,1,1,1.394419509,0
25745,1,1,0.9776114413,0
25746,-1,0,2.468451619,1
25747,-2,1,2.494714463,1
25748,0,2,1.129164513,0
25749,1,1,1.930482701,0
25750,0,2,1.747022264,0
25751,0,2,1.628985168,0
25752,0,2,1.678345157,0
25753,0,2,1.025824606,0
25754,0,2,0.8305038992,0
25755,0,2,0.7983888036,0
25756,0,2,0.9818348417,0
25757,0,2,1.652804991,0
25758,-1,0,2.289733218,1
25759,1,1,1.857426227,0
25760,0,2,1.116864092,0
25761,0,2,1.434350577,0
25762,1,1,1.35893493,0
25763,0,2,1.299348718,0
25764,-2,0,1.36463802,1
25765,1,1,0.9572406417,0
25766,0,2,1.335464022,0
25767,0,2,0.8846246722,0
25768,1,1,1.826312656,0
25769,0,2,1.615231411,0
25770,0,2,1.445623852,0
25771,0,2,0.9785325362,0
25772,0,2,0.9838424936,0
25773,0,2,1.66203989,0
25774,0,2,0.995746725,0
25775,0,2,0.976417645,0
25776,0,2,0.7482430199,0
25777,1,1,1.01424834,0
25778,-2,1,1.818952504,1
25779,1,1,0.9218768112,0
25780,-1,0,2.145094921,1
25781,1,1,1.051000859,0
25782,0,2,1.108766832,0
25783,0,2,1.103951087,0
25784,0,2,0.8391066458,0
25785,0,2,1.260648067,0
25786,1,1,0.9715904928,0
25787,1,1,1.349170656,0
25788,1,1,1.647494184,0
25789,0,2,1.431925626,0
25790,0,2,0.4369420908,0
25791,1,1,1.564641078,0
25792,0,2,1.082149098,0
25793,-1,2,2.393956336,1
25794,0,2,1.618899538,0
25795,0,2,1.74858582,0
25796,0,2,1.546854465,0
25797,0,2,0.8920186842,0
25798,1,1,1.606894233,0
25799,0,2,1.150482238,0
25800,1,1,1.693982103,0
25801,0,2,1.683418129,0
25802,0,2,1.163617158,0
25803,0,2,0.8324645111,0
25804,1,1,1.282008263,0
25805,0,2,0.9932963842,0
25806,0,2,0.9528605836,0
25807,1,1,1.959269725,0
25808,0,2,1.347549329,0
25809,1,1,1.295003951,0
25810,0,2,1.070024051,0
25811,0,2,1.51813809,0
25812,0,2,0.4820237975,0
25813,0,2,1.029245144,0
25814,0,2,1.456536783,0
25815,1,1,0.9590100922,0
25816,1,1,1.007479416,0
25817,-2,0,2.149566404,1
25818,0,2,1.133806519,0
25819,0,2,0.9813235185,0
25820,-2,0,2.097469155,1
25821,0,2,2.139071399,0
25822,0,2,0.8481527256,0
25823,0,2,1.051471549,0
25824,0,2,1.749014462,0
25825,0,2,0.9119716857,0
25826,0,2,0.6297987649,0
25827,0,2,1.728594995,0
25828,1,1,1.099551092,0
25829,1,1,1.308355576,0
25830,-1,0,3.625905769,1
25831,0,2,1.63601293,0
25832,0,2,0.8927370958,0
25833,1,1,1.017332331,0
25834,0,2,1.525114694,0
25835,0,2,0.666847597,0
25836,0,2,0.9999277051,0
25837,0,2,0.8370376731,0
25838,0,2,0.9146933228,0
25839,0,2,0.916971682,0
25840,0,2,1.040692616,0
25841,0,2,1.745248284,0
25842,-2,0,1.932502209,1
25843,0,2,0.9605069859,0
25844,0,2,0.95546122,0
25845,0,2,1.792216632,0
25846,1,1,1.376068208,0
25847,1,1,1.856413111,0
25848,0,2,0.6326135542,0
25849,1,1,1.155913512,0
25850,1,1,0.9908244401,0
25851,0,2,1.104319597,0
25852,1,1,1.072476582,0
25853,1,1,0.9051829451,0
25854,-2,2,1.903397243,1
25855,-1,1,1.747346956,1
25856,-1,0,2.523162876,1
25857,0,2,0.9903238364,0
25858,1,1,1.16016889,0
25859,-1,1,1.746946054,1
25860,0,2,1.32986817,0
25861,0,2,0.9296118546,0
25862,0,2,1.22764373,0
25863,0,2,0.969430091,0
25864,1,1,1.170870699,0
25865,0,2,1.126079552,0
25866,0,2,0.8271671545,0
25867,-2,1,1.41603768,1
25868,0,2,1.62197417,0
25869,0,2,1.131577953,0
25870,0,2,0.5486198522,0
25871,0,2,0.9460361255,0
25872,0,2,1.250531435,0
25873,-1,0,2.037559194,1
25874,0,2,0.9747528507,0
25875,1,1,0.3031137911,0
25876,0,2,0.9972343904,0
25877,0,2,1.246189385,0
25878,-2,0,2.533113693,1
25879,0,2,1.748647895,0
25880,0,2,1.073826593,0
25881,-1,0,1.220303982,1
25882,0,2,1.223775812,0
25883,1,1,1.057363193,0
25884,-2,0,3.574175342,1
25885,1,1,1.120405077,0
25886,0,2,1.646623944,0
25887,1,1,1.160227578,0
25888,-1,0,1.706595707,1
25889,0,2,1.13895787,0
25890,-1,0,1.789943004,1
25891,-2,2,2.683928497,1
25892,0,2,0.9900764516,0
25893,0,2,0.9313182172,0
25894,0,2,1.202390275,0
25895,0,2,1.564419104,0
25896,1,1,1.655370185,0
25897,-1,0,3.355418253,1
25898,0,2,1.145578543,0
25899,1,1,0.6069574567,0
25900,0,2,1.67349869,0
25901,0,2,0.9946353001,0
25902,0,2,0.9669616857,0
25903,1,1,1.667127621,0
25904,0,2,1.203914413,0
25905,-2,0,1.37148409,1
25906,-1,0,2.48602555,1
25907,0,2,0.7725094562,0
25908,1,1,1.105123247,0
25909,-1,1,1.1560121,1
25910,1,1,1.906909191,0
25911,-1,0,1.342415894,1
25912,1,1,1.687390489,0
25913,0,2,1.438323669,0
25914,0,2,0.8618570884,0
25915,1,1,0.3987742147,0
25916,1,1,1.886242781,0
25917,0,2,1.055470617,0
25918,-2,0,2.121474021,1
25919,0,2,0.8976073176,0
25920,1,1,0.9543746103,0
25921,0,2,1.620500072,0
25922,0,2,0.2962785458,0
25923,0,2,0.6983563278,0
25924,0,2,1.215329996,0
25925,1,1,0.4933067461,0
25926,1,1,1.354205883,0
25927,0,2,1.363860308,0
25928,1,1,1.12511081,0
25929,1,1,0.229774394,0
25930,1,1,1.81281757,0
25931,0,2,1.149689731,0
25932,0,2,1.21654694,0
25933,0,2,1.070762451,0
25934,0,2,1.976927701,0
25935,1,1,0.5194974818,0
25936,0,2,1.644713709,0
25937,0,2,1.792519364,0
25938,0,2,0.6344234406,0
25939,1,1,0.7740824262,0
25940,1,1,1.390525746,0
25941,0,2,1.051275876,0
25942,0,2,0.2702544223,0
25943,0,2,1.61742032,0
25944,0,2,1.633258273,0
25945,-1,0,2.07629332,1
25946,-1,0,3.277339039,1
25947,1,1,0.9177356347,0
25948,0,2,1.581560191,0
25949,1,1,0.9180859533,0
25950,0,2,1.148864626,0
25951,0,2,1.436608497,0
25952,0,2,0.8293814108,0
25953,1,1,1.27993363,0
25954,1,1,1.009507818,0
25955,-1,0,2.006389862,1
25956,-1,0,1.697027783,1
25957,0,2,0.9402854517,0
25958,0,2,1.758324103,0
25959,1,1,1.7381187,0
25960,-2,0,3.304147818,1
25961,0,2,1.143989165,0
25962,0,2,1.072312268,0
25963,1,1,1.644515739,0
25964,-2,1,2.509362875,1
25965,0,2,0.9944561526,0
25966,1,1,1.015342251,0
25967,1,1,1.011413094,0
25968,0,2,0.9109769769,0
25969,1,1,1.015723971,0
25970,-1,0,2.63847893,1
25971,0,2,1.135940526,0
25972,1,1,1.166180766,0
25973,0,2,1.539740773,0
25974,0,2,1.173427271,0
25975,0,2,1.030721737,0
25976,0,2,0.4980544747,0
25977,0,2,0.7111121875,0
25978,0,2,0.944460397,0
25979,0,2,1.646662017,0
25980,1,1,1.076019973,0
25981,0,2,0.3991563369,0
25982,0,2,0.8972589263,0
25983,0,2,1.266663923,0
25984,1,1,0.9461374001,0
25985,0,2,1.0023916,0
25986,-2,0,1.933937086,1
25987,1,1,0.9144020442,0
25988,0,2,1.677018413,0
25989,0,2,0.9008732145,0
25990,0,2,0.5500199412,0
25991,0,2,1.662607867,0
25992,0,2,1.39445597,0
25993,-1,0,1.840833055,1
25994,0,2,1.640627676,0
25995,1,1,0.4777037595,0
25996,-2,1,3.077976157,1
25997,-2,0,1.971650402,1
25998,1,1,1.094001145,0
25999,1,1,1.02582878,0
26000,0,2,0.7848077753,0
26001,0,2,1.456814677,0
26002,0,2,0.9823269299,0
26003,0,2,0.8258903045,0
26004,1,1,1.133647603,0
26005,1,1,0.3423783188,0
26006,0,2,1.091229552,0
26007,0,2,1.308202705,0
26008,0,2,1.75753453,0
26009,-1,1,0.9142610645,1
26010,1,1,1.709466765,0
26011,0,2,1.405023583,0
26012,0,2,1.036929741,0
26013,1,1,1.442276953,0
26014,0,2,1.385547628,0
26015,0,2,1.197491035,0
26016,0,2,1.155324397,0
26017,0,2,1.739410274,0
26018,1,1,1.881680596,0
26019,-1,1,2.131561921,1
26020,-2,0,3.200816651,1
26021,-1,0,2.964093285,1
26022,-2,0,1.954145813,1
26023,0,2,1.674543041,0
26024,0,2,1.024159076,0
26025,0,2,0.9564305001,0
26026,-1,0,2.778320214,1
26027,-1,0,1.400522703,1
26028,0,2,1.121672889,0
26029,0,2,0.5550239957,0
26030,0,2,1.443081506,0
26031,0,2,0.7511828078,0
26032,0,2,1.298698464,0
26033,0,2,1.76354806,0
26034,-1,0,2.296989836,1
26035,0,2,1.119568298,0
26036,1,1,1.250902722,0
26037,-2,0,2.793849997,1
26038,0,2,0.7745479345,0
26039,-1,0,2.127986543,1
26040,0,2,1.295949078,0
26041,0,2,1.146573297,0
26042,0,2,1.67382829,0
26043,-2,0,2.237494966,1
26044,-1,0,2.563590443,1
26045,0,2,1.228877969,0
26046,0,2,1.779279046,0
26047,0,2,1.448173727,0
26048,0,2,1.323069158,0
26049,0,2,1.632221776,0
26050,0,2,0.9775007838,0
26051,0,2,1.121994735,0
26052,0,2,1.058445841,0
26053,0,2,1.433099491,0
26054,0,2,1.640823152,0
26055,0,2,1.330542909,0
26056,0,2,0.7986652823,0
26057,1,1,0.3774519291,0
26058,0,2,1.108640777,0
26059,-2,2,2.47041005,1
26060,0,2,1.361074362,0
26061,0,2,0.9185737756,0
26062,-1,0,2.093862526,1
26063,1,1,1.263131797,0
26064,0,2,1.015546874,0
26065,0,2,1.318573289,0
26066,0,2,0.4096389428,0
26067,-2,0,1.82960859,1
26068,0,2,0.7243067351,0
26069,-1,0,2.749958125,1
26070,0,2,1.662822456,0
26071,0,2,0.4150644457,0
26072,0,2,0.7065958906,0
26073,1,1,1.879292132,0
26074,0,2,0.4864017698,0
26075,-1,0,2.60438112,1
26076,0,2,0.4298315109,0
26077,0,2,1.229215837,0
26078,1,1,1.257943773,0
26079,1,1,0.9444215901,0
26080,1,1,1.322536163,0
26081,0,2,1.763606985,0
26082,0,2,1.353876379,0
26083,1,1,1.627953527,0
26084,0,2,1.000329592,0
26085,0,2,0.9053102228,0
26086,-1,0,1.808308029,1
26087,1,1,0.7628183181,0
26088,0,2,1.115490768,0
26089,1,1,0.9148041978,0
26090,0,2,0.998154215,0
26091,0,2,1.282005139,0
26092,0,2,1.282317083,0
26093,1,1,1.383010285,0
26094,0,2,0.6999015319,0
26095,1,1,1.048395545,0
26096,0,2,1.118805349,0
26097,-2,0,1.635350786,1
26098,0,2,0.6394787409,0
26099,0,2,1.00495156,0
26100,1,1,1.352888091,0
26101,0,2,1.033567319,0
26102,0,2,0.3987770534,0
26103,0,2,0.9959018736,0
26104,1,1,1.075888251,0
26105,1,1,2.09580652,0
26106,0,2,0.7641605952,0
26107,1,1,0.8461705365,0
26108,0,2,1.03905526,0
26109,0,2,1.018957797,0
26110,1,1,0.9692905833,0
26111,1,1,1.388398469,0
26112,0,2,1.012977166,0
26113,0,2,1.161221359,0
26114,0,2,1.05530484,0
26115,0,2,0.4638722311,0
26116,1,1,1.20717461,0
26117,0,2,1.689475167,0
26118,0,2,1.277268223,0
26119,0,2,1.202586845,0
26120,0,2,1.213026226,0
26121,0,2,1.118525791,0
26122,0,2,0.8487768254,0
26123,1,1,1.337525674,0
26124,-2,2,2.350077982,1
26125,-1,0,2.098858573,1
26126,0,2,0.9063591702,0
26127,0,2,1.190638879,0
26128,-2,0,3.681680409,1
26129,0,2,1.747654617,0
26130,-1,0,2.338536953,1
26131,0,2,0.7114848311,0
26132,0,2,0.2087648874,0
26133,1,1,0.9651952275,0
26134,0,2,1.154624353,0
26135,1,1,0.6150964255,0
26136,0,2,2.06741941,0
26137,-1,0,3.041836486,1
26138,-1,0,2.566645513,1
26139,-2,0,1.938258268,1
26140,0,2,0.9826617278,0
26141,0,2,0.9528226116,0
26142,0,2,0.9960754011,0
26143,0,2,1.703962829,0
26144,1,1,0.9320205059,0
26145,-1,0,2.904023428,1
26146,1,1,1.078754149,0
26147,0,2,1.083645932,0
26148,0,2,1.696795094,0
26149,1,1,0.6348567061,0
26150,0,2,1.615274312,0
26151,0,2,1.017769104,0
26152,0,2,1.502843079,0
26153,0,2,1.188581607,0
26154,-2,0,2.264401231,1
26155,0,2,1.266159394,0
26156,0,2,1.090285657,0
26157,1,1,1.284344233,0
26158,0,2,0.7419613603,0
26159,0,2,1.094814208,0
26160,0,2,1.038573125,0
26161,0,2,1.718503041,0
26162,1,1,0.6605421333,0
26163,0,2,0.9707906964,0
26164,0,2,1.032968743,0
26165,0,2,0.908739199,0
26166,0,2,1.18932027,0
26167,1,1,0.9394908411,0
26168,1,1,1.872037933,0
26169,1,1,1.043895377,0
26170,0,2,0.9612645405,0
26171,1,1,1.223703572,0
26172,0,2,0.7751536607,0
26173,0,2,1.071318714,0
26174,0,2,0.8802112657,0
26175,0,2,0.6840775337,0
26176,0,2,0.9679465458,0
26177,1,1,0.7794803882,0
26178,0,2,1.046254469,0
26179,0,2,1.714247288,0
26180,0,2,0.7937816897,0
26181,0,2,1.001442413,0
26182,0,2,1.755042128,0
26183,0,2,1.000564925,0
26184,0,2,1.513421029,0
26185,-1,1,2.412246094,1
26186,1,1,1.859297632,0
26187,0,2,0.9854601541,0
26188,0,2,1.13048365,0
26189,0,2,0.5636810656,0
26190,-1,0,2.286486837,1
26191,1,1,1.173356183,0
26192,0,2,0.5903214587,0
26193,0,2,1.483045976,0
26194,1,1,1.607314827,0
26195,1,1,0.3906977198,0
26196,1,1,1.157444924,0
26197,-2,0,3.717726105,1
26198,0,2,0.87463302,0
26199,-1,0,2.361316521,1
26200,0,2,0.9268258222,0
26201,1,1,1.037718683,0
26202,0,2,0.9641857059,0
26203,1,1,1.622655987,0
26204,0,2,0.5528230661,0
26205,0,2,1.066226197,0
26206,0,2,1.131640053,0
26207,0,2,0.8804248344,0
26208,0,2,1.12559335,0
26209,0,2,1.215979287,0
26210,1,1,1.061439499,0
26211,0,2,0.9504253472,0
26212,0,2,1.970328287,0
26213,0,2,1.034562587,0
26214,0,2,0.6302862438,0
26215,0,2,1.126441033,0
26216,0,2,1.603288495,0
26217,0,2,0.9360657705,0
26218,0,2,1.130696833,0
26219,0,2,1.133500948,0
26220,-1,0,3.386744798,1
26221,0,2,0.5211520664,0
26222,-1,1,2.00303415,1
26223,0,2,0.9399750738,0
26224,1,1,1.659177091,0
26225,1,1,1.138797354,0
26226,0,2,0.5288152375,0
26227,1,1,0.9014122459,0
26228,0,2,1.329647176,0
26229,1,1,0.9229188101,0
26230,0,2,0.5825956811,0
26231,0,2,1.175864507,0
26232,0,2,0.8688514906,0
26233,0,2,1.641244504,0
26234,0,2,1.170694787,0
26235,1,1,1.310946956,0
26236,1,1,1.376090622,0
26237,0,2,1.639298702,0
26238,-1,0,2.54538172,1
26239,0,2,1.698949487,0
26240,-1,0,2.406093701,1
26241,1,1,0.6401338312,0
26242,0,2,1.196666183,0
26243,1,1,1.482093715,0
26244,0,2,0.7780219632,0
26245,0,2,1.77203705,0
26246,0,2,1.130745361,0
26247,-2,0,2.164692024,1
26248,0,2,1.671286621,0
26249,-1,0,1.686887457,1
26250,0,2,1.276543993,0
26251,0,2,1.493045745,0
26252,0,2,0.4275673977,0
26253,-1,0,2.768556835,1
26254,0,2,1.260190048,0
26255,1,1,0.6326334061,0
26256,0,2,1.71671799,0
26257,0,2,2.067162613,0
26258,0,2,0.9244965902,0
26259,-1,0,1.670281054,1
26260,0,2,1.33830931,0
26261,0,2,1.608947734,0
26262,1,1,0.8743253822,0
26263,0,2,1.793675273,0
26264,0,2,0.6397366681,0
26265,1,1,1.347093025,0
26266,0,2,1.173705245,0
26267,0,2,1.727430262,0
26268,0,2,0.9985447018,0
26269,0,2,0.8170978189,0
26270,0,2,1.717129524,0
26271,-1,0,2.819963429,1
26272,0,2,1.033815591,0
26273,0,2,1.013316873,0
26274,0,2,1.157050654,0
26275,0,2,1.516506544,0
26276,-1,0,2.446076361,1
26277,1,1,1.063286379,0
26278,1,1,1.06396566,0
26279,-2,0,1.751167672,1
26280,0,2,1.018383767,0
26281,-1,2,2.419276055,1
26282,0,2,0.8313819186,0
26283,-2,2,2.481149305,1
26284,1,1,1.42405766,0
26285,1,1,1.087037838,0
26286,0,2,1.236488647,0
26287,0,2,0.9075429593,0
26288,0,2,1.754289052,0
26289,0,2,1.239434693,0
26290,0,2,0.8339836039,0
26291,0,2,0.4991368844,0
26292,0,2,1.040670113,0
26293,1,1,1.434566072,0
26294,0,2,1.923857708,0
26295,0,2,1.019507649,0
26296,0,2,0.9405037256,0
26297,1,1,1.035814897,0
26298,1,1,1.643695118,0
26299,0,2,1.105288037,0
26300,0,2,1.074556259,0
26301,1,1,1.118868902,0
26302,0,2,1.909378443,0
26303,-2,0,2.139349925,1
26304,0,2,1.101378182,0
26305,0,2,0.7221141503,0
26306,1,1,0.9146272139,0
26307,0,2,1.134651692,0
26308,0,2,1.070802859,0
26309,0,2,0.9966906443,0
26310,1,1,1.045505436,0
26311,0,2,1.458967536,0
26312,1,1,1.022166831,0
26313,1,1,0.9179619601,0
26314,1,1,1.310666228,0
26315,0,2,0.9361901783,0
26316,0,2,0.9719798129,0
26317,0,2,1.114619505,0
26318,1,1,1.270875727,0
26319,0,2,1.167702043,0
26320,0,2,1.078542115,0
26321,0,2,1.594896879,0
26322,0,2,0.8580555377,0
26323,0,2,1.77226303,0
26324,0,2,1.753672781,0
26325,1,1,1.022207776,0
26326,1,1,1.006185656,0
26327,0,2,0.922941364,0
26328,0,2,0.9341979832,0
26329,-1,2,2.124919279,1
26330,1,1,1.640279521,0
26331,1,1,1.661491403,0
26332,0,2,1.61872202,0
26333,0,2,1.123173756,0
26334,1,1,0.7668306277,0
26335,-1,0,2.675028496,1
26336,-1,0,0.9126021461,1
26337,-1,1,1.732260481,1
26338,0,2,1.664379454,0
26339,-2,0,3.732641193,1
26340,0,2,1.089278931,0
26341,1,1,0.9025606108,0
26342,0,2,1.11789558,0
26343,0,2,1.571037846,0
26344,0,2,1.523980449,0
26345,0,2,0.9309423391,0
26346,1,1,1.410613381,0
26347,0,2,1.606872262,0
26348,1,1,1.14233481,0
26349,-2,0,2.038533181,1
26350,1,1,1.362356245,0
26351,1,1,0.1977970827,0
26352,1,1,0.813853165,0
26353,1,1,1.732430097,0
26354,0,2,1.006688876,0
26355,-1,0,2.572914574,1
26356,0,2,1.095066919,0
26357,0,2,1.648830864,0
26358,0,2,0.7942411407,0
26359,-2,0,1.968177151,1
26360,0,2,1.780282942,0
26361,0,2,0.9173054374,0
26362,-1,0,1.733479151,1
26363,0,2,1.138105097,0
26364,-2,2,1.359979935,1
26365,1,1,0.4676034086,0
26366,0,2,0.923258925,0
26367,1,1,1.099010715,0
26368,0,2,1.755915693,0
26369,0,2,1.06250537,0
26370,0,2,1.135512413,0
26371,0,2,1.661038106,0
26372,0,2,2.488207699,0
26373,0,2,0.9350444091,0
26374,0,2,1.117426849,0
26375,1,1,1.027984789,0
26376,0,2,1.642692282,0
26377,0,2,1.161982337,0
26378,0,2,1.694799725,0
26379,0,2,1.687986205,0
26380,0,2,1.057245183,0
26381,0,2,0.9431743906,0
26382,-1,0,3.209833302,1
26383,0,2,1.157729194,0
26384,0,2,1.256111098,0
26385,-1,0,1.6869409,1
26386,-1,0,3.231812991,1
26387,1,1,0.8832513663,0
26388,0,2,1.760721924,0
26389,1,1,0.60979861,0
26390,0,2,0.9110664838,0
26391,0,2,1.116700598,0
26392,0,2,1.068312715,0
26393,-2,0,2.473311312,1
26394,0,2,1.49020502,0
26395,0,2,1.667791752,0
26396,0,2,0.9388425874,0
26397,0,2,1.127193343,0
26398,0,2,1.705865642,0
26399,0,2,1.174196202,0
26400,-1,0,2.824099499,1
26401,0,2,1.069566464,0
26402,0,2,0.5820359014,0
26403,0,2,1.139622744,0
26404,0,2,1.629209833,0
26405,0,2,0.995636062,0
26406,0,2,0.9664726872,0
26407,0,2,1.554738283,0
26408,0,2,1.843212378,0
26409,1,1,1.177732295,0
26410,1,1,0.6679220622,0
26411,0,2,1.565245556,0
26412,0,2,1.224731618,0
26413,-1,0,2.965082244,1
26414,0,2,1.657922962,0
26415,1,1,1.177535486,0
26416,1,1,0.8560265126,0
26417,0,2,0.9177711557,0
26418,0,2,0.9056185596,0
26419,0,2,1.719092453,0
26420,1,1,1.172691339,0
26421,1,1,1.190924084,0
26422,0,2,1.686884134,0
26423,0,2,0.9706908482,0
26424,0,2,1.740034185,0
26425,1,1,1.33364915,0
26426,1,1,1.718376373,0
26427,0,2,0.3764213126,0
26428,0,2,0.3820779894,0
26429,0,2,1.101747014,0
26430,1,1,1.02057567,0
26431,0,2,0.9972991849,0
26432,0,2,0.5186066796,0
26433,0,2,0.6069300333,0
26434,0,2,1.3214987,0
26435,1,1,1.32871321,0
26436,0,2,1.010914709,0
26437,1,1,1.337567625,0
26438,0,2,1.296468183,0
26439,1,1,0.9603531761,0
26440,0,2,1.12823185,0
26441,1,1,1.46842454,0
26442,0,2,1.617545953,0
26443,1,1,1.086358355,0
26444,-1,0,1.209727017,1
26445,1,1,1.046798733,0
26446,0,2,0.8315237262,0
26447,1,1,1.468264493,0
26448,0,2,1.411404476,0
26449,0,2,1.236827702,0
26450,1,1,1.708311865,0
26451,0,2,1.025467202,0
26452,0,2,1.224432492,0
26453,0,2,1.001962669,0
26454,0,2,1.134233757,0
26455,0,2,0.5503423115,0
26456,0,2,1.437539039,0
26457,0,2,1.639970008,0
26458,0,2,0.9296850122,0
26459,1,1,1.151084407,0
26460,0,2,0.9578633326,0
26461,1,1,0.8532593387,0
26462,0,2,0.6460032298,0
26463,1,1,1.017741638,0
26464,-1,0,2.140499381,1
26465,1,1,1.146595125,0
26466,0,2,1.173005379,0
26467,0,2,0.9083024356,0
26468,0,2,0.9111800812,0
26469,0,2,1.20528397,0
26470,0,2,1.599503368,0
26471,1,1,0.3481049504,0
26472,0,2,1.611977023,0
26473,1,1,1.196228985,0
26474,1,1,1.476385659,0
26475,1,1,0.9517874748,0
26476,0,2,1.048083151,0
26477,-2,0,2.454164224,1
26478,1,1,1.724700223,0
26479,1,1,0.7740688336,0
26480,0,2,1.197376948,0
26481,0,2,0.6631787249,0
26482,0,2,1.639905945,0
26483,0,2,1.289639592,0
26484,-2,0,3.451240481,1
26485,0,2,1.015517392,0
26486,1,1,0.9046019999,0
26487,0,2,1.020198101,0
26488,0,2,0.9250072754,0
26489,-2,2,2.273805116,1
26490,-1,2,3.087455833,1
26491,1,1,0.8505548383,0
26492,0,2,0.9762755573,0
26493,1,1,1.829513891,0
26494,0,2,1.709573594,0
26495,0,2,0.8563797448,0
26496,0,2,0.9568304196,0
26497,0,2,0.6884702475,0
26498,1,1,2.356693231,0
26499,-2,0,3.241851566,1
26500,1,1,1.214554415,0
26501,0,2,1.760720954,0
26502,0,2,0.4519890823,0
26503,1,1,0.6372343322,0
26504,0,2,1.511646068,0
26505,0,2,1.227724789,0
26506,0,2,1.134900656,0
26507,0,2,1.125756488,0
26508,1,1,1.063461487,0
26509,0,2,0.903775057,0
26510,0,2,1.15194327,0
26511,1,1,1.236286827,0
26512,0,2,0.6555976824,0
26513,0,2,1.726021071,0
26514,0,2,1.162309218,0
26515,1,1,1.900737245,0
26516,0,2,0.931311818,0
26517,0,2,0.9351740634,0
26518,1,1,1.683710411,0
26519,0,2,1.578067494,0
26520,0,2,0.8345024325,0
26521,0,2,0.9412198161,0
26522,0,2,1.07237465,0
26523,-2,1,1.983314443,1
26524,1,1,0.8711333314,0
26525,0,2,0.7215045662,0
26526,0,2,0.979343775,0
26527,0,2,1.040039348,0
26528,0,2,0.9837108615,0
26529,-1,0,2.711751338,1
26530,1,1,1.521873242,0
26531,1,1,0.7640677127,0
26532,0,2,0.9620288693,0
26533,0,2,1.647091131,0
26534,0,2,0.9109159581,0
26535,1,1,1.646469532,0
26536,0,2,0.5971503021,0
26537,0,2,1.550894014,0
26538,1,1,1.106831878,0
26539,0,2,0.9511416221,0
26540,0,2,0.4652617555,0
26541,0,2,1.172767043,0
26542,0,2,1.010951298,0
26543,0,2,1.750744518,0
26544,1,1,0.9248145254,0
26545,0,2,0.9543316521,0
26546,0,2,1.027027261,0
26547,1,1,0.9089385506,0
26548,1,1,1.038099851,0
26549,0,2,1.082969468,0
26550,0,2,1.629896053,0
26551,0,2,0.9240137316,0
26552,0,2,1.084578383,0
26553,0,2,1.226625231,0
26554,0,2,1.160991594,0
26555,1,1,0.687858334,0
26556,0,2,1.203328679,0
26557,0,2,0.7162973672,0
26558,-1,0,1.383339491,1
26559,0,2,0.7236508378,0
26560,-1,2,2.374272508,1
26561,0,2,1.364732078,0
26562,0,2,0.3600105584,0
26563,0,2,0.7261007373,0
26564,0,2,0.6446270078,0
26565,1,1,1.738676288,0
26566,0,2,1.058332658,0
26567,0,2,0.8956986505,0
26568,1,1,1.428161763,0
26569,1,1,0.9136847306,0
26570,0,2,0.4118375287,0
26571,0,2,2.233573145,0
26572,0,2,1.158272847,0
26573,-1,0,2.530337111,1
26574,1,1,1.001300274,0
26575,1,1,0.7958634783,0
26576,0,2,0.7243335625,0
26577,1,1,1.730454211,0
26578,0,2,0.7746964384,0
26579,1,1,1.825926556,0
26580,0,2,0.9817856884,0
26581,0,2,0.958226261,0
26582,0,2,0.695642222,0
26583,0,2,1.478600944,0
26584,0,2,1.277165582,0
26585,-1,0,2.147334358,1
26586,0,2,1.874434694,0
26587,-1,2,2.034831002,1
26588,0,2,0.9103075508,0
26589,0,2,0.545804499,0
26590,0,2,0.9183018736,0
26591,0,2,1.615283689,0
26592,0,2,1.277517211,0
26593,0,2,1.718652909,0
26594,0,2,1.676163305,0
26595,0,2,1.771539781,0
26596,0,2,1.921959586,0
26597,0,2,0.5876489237,0
26598,0,2,1.677343427,0
26599,0,2,1.642250097,0
26600,1,1,0.8429158201,0
26601,0,2,1.02005495,0
26602,0,2,1.689233148,0
26603,1,1,0.7415619586,0
26604,1,1,0.63852636,0
26605,0,2,0.9755879129,0
26606,0,2,0.4298943192,0
26607,0,2,1.006987848,0
26608,-1,0,3.0159201,1
26609,0,2,0.817546994,0
26610,0,2,0.3639105341,0
26611,0,2,1.026726271,0
26612,0,2,0.3975456454,0
26613,-2,0,0.9254613914,1
26614,0,2,0.9450477367,0
26615,0,2,1.176012016,0
26616,1,1,0.9313310148,0
26617,1,1,1.650685705,0
26618,0,2,1.660592389,0
26619,0,2,1.1283287,0
26620,1,1,0.7861918048,0
26621,1,1,1.117907024,0
26622,0,2,1.643939703,0
26623,0,2,0.9201551402,0
26624,0,2,1.106944668,0
26625,0,2,1.77136728,0
26626,-2,0,2.186601145,1
26627,-1,0,2.431119947,1
26628,0,2,0.6959175135,0
26629,1,1,1.878539969,0
26630,-2,0,2.186216041,1
26631,1,1,0.4296673028,0
26632,0,2,1.015762146,0
26633,0,2,1.347839202,0
26634,0,2,1.129159715,0
26635,-1,0,1.284314878,1
26636,0,2,1.604442476,0
26637,0,2,0.953354342,0
26638,0,2,1.040769852,0
26639,1,1,1.697033159,0
26640,1,1,1.186152833,0
26641,0,2,0.5624319902,0
26642,0,2,1.048573578,0
26643,-2,0,2.338128211,1
26644,0,2,0.6961751921,0
26645,0,2,1.168260185,0
